offense_id,incident_id,offense_type_id,attempt_complete_flag,location_id,num_premises_entered,method_entry_code,ff_line_number
70035542,65883092,5,C,13,,,
70025198,65883093,51,C,20,,,
70031758,65883094,16,C,20,,,
70028359,65883095,51,C,1,,,
70031759,65883096,5,C,5,,,
70025199,65883097,45,C,46,,,
70030570,65883098,45,C,20,,,
70034001,65883099,23,C,12,,,
70035543,65883100,23,C,8,,,
70025200,65883101,14,C,13,,,
70035544,65883102,51,C,20,,,
70034002,65883103,23,C,8,,,
70030571,65883104,45,C,23,,,
70031760,65883105,21,A,13,,,
70031761,65883105,5,C,13,,,
70028360,65883106,46,C,20,,,
70035545,65883107,23,C,8,,,
70035965,65883108,5,C,20,,,
70035546,65883109,49,C,20,0,N,
70028361,65883110,44,C,20,,,
70030572,65883111,5,C,20,,,
70034003,65883112,14,C,20,,,
70030573,65883113,51,C,20,,,
70030574,65883114,5,C,20,,,
70031762,65883115,49,C,20,0,N,
70035547,65883116,40,C,20,,,
70031763,65883117,40,C,13,,,
70031764,65883118,16,C,13,,,
70035966,65883119,40,C,13,,,
70030575,65883120,27,C,20,,,
70030576,65883120,5,C,20,,,
70028362,65883121,27,C,13,,,
70028363,65883121,49,C,20,0,N,
70028364,65883121,45,C,20,,,
70025201,65883122,51,C,13,,,
70025202,65883122,45,C,13,,,
70034004,65883123,45,C,23,,,
70034005,65883124,14,C,18,,,
70034006,65883124,5,C,18,,,
70025203,65883125,41,C,20,,,
70031130,65883126,5,C,46,,,
70025204,65883127,49,C,20,0,N,
70025205,65883127,5,C,20,,,
70031131,65883128,14,C,18,,,
70031132,65883128,21,C,20,,,
70035967,65883129,49,C,20,0,F,
70035968,65883129,5,C,20,,,
70031765,65883130,49,C,20,0,F,
70031766,65883130,5,C,20,,,
70035969,65883131,51,C,1,,,
70025206,65883133,45,C,41,,,
70031135,65883134,5,C,18,,,
70031134,65883134,14,C,18,,,
70031767,65883135,51,C,20,,,
70031768,65883135,5,C,20,,,
70030577,65883136,51,C,41,,,
70030578,65883137,23,C,8,,,
70031136,65883138,14,C,13,,,
70031137,65883138,5,C,13,,,
70035970,65883139,45,C,20,,,
70035971,65883140,51,C,20,,,
69962110,65820348,16,C,13,,,
70028320,65881982,21,C,20,,,
70028321,65881982,5,C,20,,,
70029658,65881983,51,C,13,,,
70031108,65881984,45,C,18,,,
70034578,65879855,27,C,3,,,
70022984,65879856,51,C,18,,,
70022985,65879856,44,C,18,,,
70022986,65879856,16,C,18,,,
70026755,65879857,14,C,20,,,
70026756,65879857,5,C,20,,,
70034579,65879858,51,C,20,,,
70022987,65879859,51,C,15,,,
70022988,65879860,14,C,18,,,
70022989,65879860,5,C,18,,,
70026757,65879861,51,C,20,,,
70023603,65879862,14,C,18,,,
70023604,65879862,5,C,18,,,
70028922,65879864,49,C,20,0,F,
70028923,65879864,5,C,20,,,
70017061,65879865,40,C,18,,,
70017062,65879866,45,C,20,,,
70017063,65879868,44,C,20,,,
70017064,65879869,49,A,20,0,N,
70021294,65879870,5,C,5,,,
70023605,65879871,2,C,20,,,
70023606,65879872,16,C,18,,,
70023607,65879872,35,C,18,,,
70022992,65879873,5,C,18,,,
70021295,65879874,27,C,13,,,
70021296,65879874,5,C,20,,,
70028924,65879875,23,C,8,,,
70021297,65879876,51,C,20,,,
70023608,65879877,27,C,20,,,
70026758,65879878,44,C,41,,,
70021298,65879879,49,C,20,0,N,
70028925,65879880,5,C,24,,,
70022993,65879881,27,C,18,,,
70017065,65879882,16,C,41,,,
70017415,65879883,49,C,20,0,N,
70023609,65879884,27,C,20,,,
70034580,65879885,16,C,18,,,
70034581,65879885,35,C,18,,,
70017416,65879886,14,C,18,,,
70017417,65879886,5,C,18,,,
70017418,65879887,51,C,3,,,
70022994,65879888,23,C,8,,,
70021299,65879889,45,C,25,,,
70023610,65879890,45,C,23,,,
70017066,65879891,5,C,20,,,
70026759,65879892,27,C,3,,,
70026760,65879893,45,C,20,,,
70026761,65879893,5,C,20,,,
70017419,65879894,5,C,20,,,
70028926,65879895,23,C,8,,,
70017420,65879896,51,C,20,,,
70026776,65880005,51,C,20,,,
70026777,65880005,45,C,20,,,
70034596,65880006,51,C,20,,,
70021309,65880007,49,A,20,0,F,
70021310,65880007,5,C,20,,,
70033077,65880008,5,C,13,,,
70033078,65880008,39,C,20,,,
70025136,65880010,45,C,23,,,
70021311,65880011,14,C,18,,,
70021312,65880011,5,C,18,,,
70050661,65904469,36,C,20,,,
70065783,65904496,49,C,20,0,N,
70053002,65904541,45,C,20,,,
70023649,65881985,16,C,20,,,
70025161,65881986,49,C,20,0,F,
70035509,65881987,45,C,23,,,
70028322,65881988,45,C,21,,,
70023650,65881989,45,C,6,,,
70031109,65881990,27,C,13,,,
70029659,65881991,14,C,20,,,
70026800,65881992,51,C,41,,,
70023651,65881995,45,C,20,,,
70025162,65881996,51,C,41,,,
70028323,65881997,23,C,8,,,
70035512,65881999,7,C,13,,,
70025163,65882000,5,C,13,,,
70028324,65882001,45,C,1,,,
70029660,65882002,23,C,12,,,
70023652,65882004,35,C,1,,,
70033985,65882005,51,C,20,,,
70026801,65882006,27,C,13,,,
70033986,65882007,51,C,20,,,
70023653,65882008,45,C,20,,,
70029661,65882009,44,C,20,,,
70026802,65882010,40,C,18,,,
70026803,65882011,51,C,20,,,
70031110,65882012,5,C,13,,,
70023654,65882013,51,C,20,,,
70026804,65882014,45,C,12,,,
70035513,65882015,45,C,23,,,
70029662,65882016,5,C,20,,,
70025164,65882017,51,C,13,,,
70025165,65882018,5,C,20,,,
70029663,65882019,36,C,18,,,
70025166,65882020,51,C,20,,,
70031725,65882021,49,C,8,0,F,
70031726,65882021,23,A,8,,,
70031727,65882021,5,C,8,,,
70028326,65882022,51,C,20,,,
70028327,65882023,14,C,20,,,
70031728,65882024,27,C,20,,,
70029664,65882025,14,C,18,,,
70029665,65882025,5,C,18,,,
70035514,65882026,51,C,20,,,
70035515,65882026,5,C,20,,,
70029666,65882028,45,C,23,,,
70025168,65882030,14,A,18,,,
70035516,65882031,16,C,41,,,
70025169,65882032,23,C,12,,,
70029667,65882033,2,A,23,,,
70029668,65882034,2,C,23,,,
70035517,65882035,7,C,13,,,
70035518,65882035,21,C,18,,,
70028365,65883144,45,C,41,,,
70035974,65883145,45,C,23,,,
70025207,65883146,23,C,8,,,
70035548,65883147,45,C,41,,,
70030579,65883148,5,C,20,,,
70031139,65883150,23,C,12,,,
70028367,65883152,41,C,8,,,
70025208,65883153,23,C,8,,,
70035549,65883154,51,C,24,,,
70035975,65883155,45,C,5,,,
70028368,65883156,51,C,20,,,
70028369,65883156,5,C,20,,,
70025209,65883157,40,A,21,,,
70025210,65883157,2,C,21,,,
70025211,65883158,51,C,20,,,
70035550,65883159,40,A,13,,,
70035551,65883160,23,C,8,,,
70025212,65883161,49,C,20,0,F,
70025213,65883161,5,C,20,,,
70030580,65883162,49,C,20,0,F,
70030581,65883162,5,C,20,,,
70031770,65883163,21,C,20,,,
70034007,65883164,51,C,20,,,
70034008,65883165,49,C,20,0,F,
70034009,65883165,5,C,20,,,
70025214,65883166,49,A,20,0,F,
70025215,65883166,5,C,20,,,
70034010,65883167,2,C,13,,,
70030582,65883168,51,C,3,,,
70035552,65883169,51,C,20,,,
70035976,65883170,21,C,13,,,
70028370,65883171,16,C,13,,,
70028371,65883172,14,C,18,,,
70028372,65883172,5,C,18,,,
70031140,65883173,14,C,20,,,
70025137,65880915,23,C,23,,,
70023011,65880916,21,C,18,,,
70017437,65880917,45,C,23,,,
70033079,65880918,49,C,20,0,N,
70025138,65880919,51,C,20,,,
70026780,65880920,51,C,13,,,
70034597,65880921,45,C,23,,,
70033080,65880922,5,C,20,,,
70023012,65880923,51,C,20,,,
70017438,65880924,51,C,20,,,
70025139,65880925,51,C,20,,,
70025140,65880926,44,C,20,,,
70025141,65880927,51,C,13,,,
70025142,65880927,5,C,13,,,
70023013,65880928,23,C,8,,,
70023014,65880929,51,C,20,,,
70025143,65880930,5,C,5,,,
70033081,65880931,51,C,20,,,
70028300,65880932,49,A,8,0,F,
70017439,65880933,51,C,20,,,
70017440,65880933,5,C,18,,,
70029675,65882123,30,C,13,,,
70035531,65882124,5,A,20,,,
70031746,65882125,39,C,13,,,
70031747,65882126,45,C,13,,,
70031748,65882126,21,C,13,,,
70031749,65882127,30,C,13,,,
70031750,65882128,5,C,3,,,
70031751,65882129,30,C,13,,,
70033992,65882130,51,C,13,,,
70035532,65882131,51,C,3,,,
70031119,65882132,27,C,20,,,
70031120,65882132,5,C,20,,,
70033993,65882133,27,C,20,,,
70033994,65882133,45,C,20,,,
70033995,65882133,21,C,20,,,
70028350,65882134,51,C,20,,,
70028351,65882134,5,C,20,,,
70029676,65882135,27,C,20,,,
70029677,65882135,5,C,20,,,
70035533,65882136,51,C,20,,,
70031121,65882137,5,C,20,,,
70035534,65882138,36,C,14,,,
70035535,65882139,5,C,20,,,
70026818,65882140,49,C,20,0,F,
70035536,65882141,5,C,20,,,
70026819,65882142,45,C,20,,,
70031752,65882143,11,C,13,,,
70035537,65882144,51,C,20,,,
70056162,65904502,45,C,20,,,
70046427,65904504,45,C,18,,,
70050665,65904507,45,C,1,,,
70050669,65904520,49,C,20,0,N,
70050670,65904520,5,C,20,,,
70035558,65883205,27,C,18,,,
70035559,65883205,5,C,18,,,
70035553,65883176,41,C,8,,,
70028373,65883177,7,C,41,,,
70035554,65883178,51,C,20,,,
70030583,65883179,35,C,13,,,
70035978,65883181,51,C,13,,,
70030584,65883182,45,C,23,,,
70034012,65883183,45,C,23,,,
70031771,65883185,51,C,20,,,
70031772,65883185,5,C,20,,,
70030585,65883186,39,C,20,,,
70035979,65883187,16,C,20,,,
70031142,65883188,16,C,20,,,
70031143,65883189,36,C,20,,,
70025216,65883190,27,C,20,,,
70025217,65883190,5,C,20,,,
70034013,65883191,16,C,41,,,
70031144,65883192,5,C,20,,,
70031145,65883192,39,C,20,,,
70025218,65883193,39,C,13,,,
70034014,65883194,51,C,14,,,
70031773,65883195,14,C,20,,,
70034015,65883196,27,C,20,,,
70035555,65883197,20,C,41,,,
70030586,65883198,45,C,20,,,
70031774,65883199,23,C,8,,,
70028375,65883200,51,C,13,,,
70030587,65883201,49,C,20,0,N,
70031146,65883202,16,C,41,,,
70035556,65883203,45,C,23,,,
70035557,65883203,41,C,23,,,
70030588,65883204,5,C,20,,,
70034016,65883206,27,C,20,,,
70034017,65883207,14,C,18,,,
70028376,65883208,5,C,41,,,
70031147,65883209,51,C,20,,,
70031148,65883210,35,C,18,,,
70025219,65883211,39,C,13,,,
70035980,65883212,49,C,20,0,N,
70011914,65863908,16,C,20,,,
70022675,65877792,5,C,20,,,
70022676,65877793,49,C,20,0,N,
70016488,65877794,40,C,13,,,
70022677,65877795,5,C,13,,,
70034541,65877796,21,C,13,,,
70016489,65877797,39,C,20,,,
70017021,65877798,49,C,20,0,F,
70017022,65877799,45,C,20,,,
70027997,65877800,51,C,41,,,
70034542,65877801,45,C,20,,,
70022678,65877802,44,C,20,,,
70027998,65877804,51,C,13,,,
70021248,65877805,23,C,8,,,
70017023,65877806,2,C,21,,,
70016491,65877807,49,C,8,0,N,
70025824,65877808,27,C,20,,,
70025825,65877808,5,C,20,,,
70034543,65877809,47,C,20,,,
70022679,65877810,44,C,20,,,
70021249,65877811,45,C,41,,,
70021250,65877812,49,C,20,0,N,
70017024,65877813,46,C,20,,,
70033996,65883050,44,C,20,,,
70025191,65883051,51,C,20,,,
70028352,65883052,21,C,13,,,
70025192,65883053,51,C,20,,,
70031753,65883054,49,C,19,1,F,
70031754,65883054,5,C,19,,,
70030563,65883055,49,C,20,0,F,
70030564,65883055,5,C,20,,,
70028328,65882036,49,A,20,0,F,
70028329,65882036,5,C,20,,,
70033987,65882037,51,C,13,,,
70035519,65882038,49,C,20,0,N,
70028330,65882039,16,C,13,,,
70028331,65882039,35,C,13,,,
70025170,65882040,23,C,8,,,
70031111,65882041,45,C,23,,,
70025171,65882042,49,C,20,0,F,
70025172,65882042,5,C,20,,,
70031112,65882043,23,C,7,,,
70031729,65882045,16,C,41,,,
70031115,65882047,16,C,41,,,
70031731,65882048,46,C,20,,,
70028332,65882049,23,C,8,,,
70031732,65882050,51,C,20,,,
70031733,65882050,5,C,20,,,
70026807,65882051,49,C,25,0,N,
70026808,65882052,27,C,20,,,
70029669,65882053,45,C,41,,,
70025173,65882054,23,C,8,,,
70033988,65882055,23,C,8,,,
70025174,65882056,23,C,8,,,
70031734,65882057,36,C,20,,,
70035520,65882058,51,C,20,,,
70025175,65882059,45,C,2,,,
70028333,65882060,45,C,8,,,
70031735,65882061,51,C,4,,,
70029670,65882062,27,C,18,,,
70026809,65882063,5,C,20,,,
70026810,65882064,40,C,13,,,
70031736,65882065,49,C,20,0,F,
70031737,65882065,5,C,20,,,
70025176,65882066,49,C,20,0,F,
70028334,65882067,27,C,3,,,
70025177,65882068,27,C,20,,,
70035521,65882069,51,C,20,,,
70035522,65882070,40,C,20,,,
70028335,65882071,51,C,20,,,
70025178,65882072,23,A,23,,,
70028336,65882073,27,C,20,,,
70028337,65882073,5,C,20,,,
70028338,65882074,51,C,20,,,
70028339,65882074,5,C,20,,,
70028340,65882075,51,C,20,,,
70025179,65882076,14,C,20,,,
70025180,65882077,27,C,13,,,
70029671,65882078,23,C,23,,,
70026811,65882079,16,C,13,,,
70035523,65882080,51,C,20,,,
70031738,65882081,5,C,20,,,
70028341,65882082,51,C,20,,,
70026812,65882083,49,C,20,0,N,
70031739,65882084,14,A,20,,,
70025181,65882085,14,C,18,,,
70035524,65882086,14,C,20,,,
70028342,65882087,5,C,13,,,
70033989,65882088,14,C,20,,,
70033990,65882088,5,C,20,,,
70035525,65882089,5,C,7,,,
70025182,65882090,21,A,20,,,
70025183,65882090,5,C,20,,,
70025184,65882091,39,C,13,,,
70033991,65882092,49,C,20,0,F,
70035526,65882093,23,C,24,,,
70026813,65882094,51,C,20,,,
70031116,65882095,23,C,24,,,
70031740,65882096,21,A,20,,,
70031741,65882096,5,C,20,,,
70029672,65882097,5,C,13,,,
70031742,65882098,51,C,13,,,
70031117,65882099,5,C,20,,,
70031743,65882100,51,C,20,,,
70035527,65882101,14,C,18,,,
70035528,65882101,5,C,18,,,
70035529,65882102,51,C,20,,,
70028343,65882103,44,C,20,,,
70026814,65882104,5,C,20,,,
70025185,65882105,45,C,23,,,
70035981,65884120,23,C,12,,,
70034018,65884121,51,C,18,,,
70028377,65884122,44,C,20,,,
70035560,65884123,49,C,20,0,F,
70035561,65884123,5,C,20,,,
70034019,65884124,23,C,8,,,
70025220,65884125,21,C,18,,,
70025221,65884126,45,C,21,,,
70028378,65884127,45,C,20,,,
70034020,65884128,51,C,20,,,
70031149,65884129,39,C,18,,,
70035562,65884130,51,C,20,,,
70045399,65898099,49,C,20,0,F,
70045400,65898099,5,C,20,,,
70031170,65884244,51,C,20,,,
70025236,65884245,45,C,23,,,
70031171,65884246,45,C,23,,,
70025237,65884247,51,C,20,,,
70025238,65884247,39,C,20,,,
70031172,65884248,5,C,13,,,
70000171,65862832,45,C,20,,,
70031118,65882106,51,C,21,,,
70026815,65882107,51,C,20,,,
70029673,65882108,51,C,20,,,
70025186,65882109,51,C,13,,,
70026816,65882110,51,C,20,,,
70031744,65882111,21,C,18,,,
70025187,65882112,27,C,20,,,
70025188,65882112,5,C,20,,,
70031745,65882113,49,C,20,0,F,
70028344,65882114,51,C,13,,,
70028345,65882114,30,C,13,,,
70035530,65882115,51,C,20,,,
70028346,65882116,29,C,13,,,
70028347,65882116,27,C,13,,,
70025189,65882117,51,C,20,,,
70029674,65882118,51,C,20,,,
70028348,65882119,51,C,20,,,
70028349,65882120,30,C,13,,,
70025190,65882121,51,C,3,,,
70026817,65882122,30,C,13,,,
70030589,65884131,51,C,18,,,
70031150,65884132,23,C,7,,,
70031151,65884133,51,C,20,,,
70028379,65884134,51,C,20,,,
70035982,65884135,27,C,20,,,
70031775,65884136,51,C,21,,,
70034021,65884137,51,C,20,,,
70035563,65884138,51,C,20,,,
70035564,65884139,49,C,20,0,F,
70035565,65884139,5,C,20,,,
70025222,65884140,5,C,20,,,
70030590,65884141,21,C,18,,,
70030591,65884141,5,C,18,,,
70035983,65884143,49,A,20,0,F,
70035984,65884143,5,C,20,,,
70034022,65884144,49,C,20,0,F,
70034023,65884144,5,C,20,,,
70030592,65884145,5,C,20,,,
70025225,65884147,46,C,8,,,
70028380,65884149,45,C,18,,,
70035566,65884150,39,C,41,,,
70030594,65884151,23,C,8,,,
70031776,65884152,49,C,20,0,F,
70031777,65884152,5,C,20,,,
70035567,65884153,16,C,20,,,
70035568,65884154,21,C,13,,,
70031778,65884155,23,C,8,,,
70034024,65884156,51,C,13,,,
70028381,65884157,45,C,8,,,
70035986,65884158,51,C,20,,,
70035987,65884159,40,C,13,,,
70035988,65884160,45,C,7,,,
70035989,65884161,45,C,20,,,
70031779,65884162,27,C,20,,,
70044657,65890673,5,C,20,,,
70022001,65874641,16,C,20,,,
70030621,65885258,44,C,20,,,
70034059,65885259,51,C,20,,,
70031188,65885260,51,C,20,,,
70026132,65885261,36,C,20,,,
70030622,65885262,45,C,13,,,
70043661,65885263,7,C,18,,,
70026133,65885264,39,C,13,,,
70030623,65885265,5,C,20,,,
70031189,65885266,49,C,20,0,F,
70031190,65885266,5,C,20,,,
70026134,65885267,16,C,13,,,
70031191,65885268,44,C,20,,,
70031192,65885268,5,C,20,,,
70026135,65885269,51,C,20,,,
70026136,65885270,5,C,20,,,
70031193,65885271,14,C,13,,,
70031194,65885271,5,C,13,,,
70034060,65885272,14,C,20,,,
70030624,65885274,44,C,20,,,
70029296,65885275,49,C,20,0,F,
70029297,65885275,5,C,20,,,
70043662,65885277,28,C,20,,,
70026138,65885278,45,C,23,,,
70044222,65890727,11,C,8,,,
70025826,65877814,5,C,20,,,
70021251,65877815,51,C,13,,,
70017025,65877816,23,C,8,,,
70022680,65877818,44,C,20,,,
70016492,65877819,23,C,23,,,
70034544,65877820,51,C,20,,,
70021252,65877821,23,C,7,,,
70017026,65877822,39,C,20,,,
70022681,65877823,40,C,20,,,
70022682,65877823,5,C,20,,,
70028000,65877824,46,C,20,,,
70017027,65877825,45,C,20,,,
70021253,65877826,27,C,20,,,
70021254,65877826,49,C,20,0,N,
70022066,65877827,40,C,13,,,
70034545,65877828,40,A,13,,,
70021255,65877829,45,C,23,,,
70021256,65877829,28,C,23,,,
70022067,65877830,14,C,18,,,
70022955,65877830,5,C,18,,,
70021257,65877831,23,C,8,,,
70022683,65877832,51,C,20,,,
70022684,65877833,21,C,13,,,
70034546,65877834,5,C,20,,,
70016493,65877835,51,C,13,,,
70022956,65877836,51,C,13,,,
70028397,65884249,39,C,18,,,
70036903,65884250,51,C,3,,,
70025239,65884251,51,C,14,,,
70035576,65884252,21,C,20,,,
70036904,65884253,51,C,20,,,
70036905,65884254,49,C,20,0,F,
70036906,65884254,5,C,20,,,
70035577,65884255,45,C,23,,,
70031789,65884256,51,C,3,,,
70031790,65884256,45,C,3,,,
70034035,65884257,27,C,20,,,
70036907,65884258,51,C,20,,,
70035578,65884259,51,C,20,,,
70034036,65884260,14,C,18,,,
70034037,65884260,5,C,18,,,
70034038,65884261,51,C,20,,,
70025240,65884262,14,C,13,,,
70036908,65884263,49,C,20,0,N,
70036909,65884263,5,C,20,,,
70028398,65884264,21,C,20,,,
70028399,65884265,49,A,20,0,F,
70028400,65884265,5,C,20,,,
70034039,65884266,45,C,20,,,
70030608,65884267,51,C,20,,,
